batch,APA,endpoint,channel,channel_iterator,PDE,gain,snr,OV#,HPK_OV_V,FBK_OV_V
7,3,111,40,32,0.5,1920.680945885335,4.864848789246057,3,4.0,7.0
7,3,111,42,33,0.5,1882.5918249591757,5.247648836020216,3,4.0,7.0
7,3,111,45,34,0.5,1957.287066838228,4.663722572330446,3,4.0,7.0
7,3,111,47,35,0.5,2007.1193057040648,4.385056751538327,3,4.0,7.0
7,3,111,27,36,0.5,2752.1631242218896,4.518656754022508,3,4.0,7.0
7,3,111,25,37,0.5,2690.786238792555,4.522321879337408,3,4.0,7.0
7,3,111,22,38,0.5,2584.28511928588,4.605961397150778,3,4.0,7.0
7,3,111,20,39,0.5,2740.834210565512,4.355872814122928,3,4.0,7.0
7,4,112,0,0,0.4,2076.033955067566,4.980310989564194,1,2.0,3.5
7,4,112,2,1,0.4,2105.16238159306,4.9962765986122335,1,2.0,3.5
7,4,112,5,2,0.4,2096.02440432496,5.2774570424918625,1,2.0,3.5
7,4,112,7,3,0.4,2146.7898787663876,4.991653602405792,1,2.0,3.5
7,4,112,6,4,0.4,2119.2098705533085,4.882491839313841,1,2.0,3.5
7,4,112,4,5,0.4,2088.644047487835,5.250942509647215,1,2.0,3.5
7,4,112,3,6,0.4,2088.3704787625775,5.30861359316321,1,2.0,3.5
7,4,112,1,7,0.4,2020.2928422735283,4.672283910014879,1,2.0,3.5
7,4,112,10,8,0.4,2087.124157939755,4.3726658313961,1,2.0,3.5
7,4,112,12,9,0.4,2057.582595297468,4.5636129977087565,1,2.0,3.5
7,4,112,15,10,0.4,2063.499981982369,4.634831332378013,1,2.0,3.5
7,4,112,17,11,0.4,2030.0854105723567,4.559283650231418,1,2.0,3.5
7,4,112,16,12,0.4,2024.8083490860229,4.2131593635561835,1,2.0,3.5
7,4,112,13,14,0.4,2035.4055051584496,4.766905298610456,1,2.0,3.5
7,4,112,27,20,0.4,2210.8365991373116,5.544905561417758,1,2.0,3.5
7,4,112,25,21,0.4,2041.942285257827,4.708247077197758,1,2.0,3.5
7,4,112,20,23,0.4,1954.416929830925,4.651279746994206,1,2.0,3.5
7,4,112,21,24,0.4,2151.3695377104423,4.59113989276117,1,2.0,3.5
7,4,112,23,25,0.4,2158.745325438495,5.026376892999658,1,2.0,3.5
7,4,112,24,26,0.4,2135.945109779192,4.624156760100994,1,2.0,3.5
7,4,112,26,27,0.4,2133.6875853488964,5.008322916929815,1,2.0,3.5
7,4,112,37,28,0.4,2009.5616505343392,4.360610209164028,1,2.0,3.5
7,4,112,35,29,0.4,2132.879034121303,4.620919687125511,1,2.0,3.5
7,4,112,32,30,0.4,2092.8254403504034,4.538505640442234,1,2.0,3.5
7,4,112,30,31,0.4,2105.6096287734176,4.670512677396129,1,2.0,3.5
7,4,112,31,32,0.4,2039.755365854704,5.16058742631143,1,2.0,3.5
7,4,112,34,34,0.4,2146.7919335584647,5.0138572825918315,1,2.0,3.5
7,4,112,36,35,0.4,2201.4075439463504,5.516965105690671,1,2.0,3.5
7,4,112,47,36,0.4,2119.1300178519914,5.3451505247594575,1,2.0,3.5
7,4,112,45,37,0.4,2112.4436555545685,5.339895683331643,1,2.0,3.5
7,4,112,40,39,0.4,2110.713287167591,5.531300079217348,1,2.0,3.5
7,4,113,0,16,0.4,2688.2714015405945,3.5676068211387113,1,2.0,3.5
7,4,113,2,17,0.4,2879.0690435233214,3.6036435068134622,1,2.0,3.5
7,4,112,0,0,0.45,2044.7141628315192,4.85209603397493,2,3.5,4.5
7,4,112,2,1,0.45,2121.5884200740857,5.219551088163904,2,3.5,4.5
7,4,112,5,2,0.45,2153.3430469793716,5.05364379314173,2,3.5,4.5
7,4,112,7,3,0.45,2113.566315395311,4.795807343450463,2,3.5,4.5
7,4,112,6,4,0.45,2104.553149214547,5.01397074829349,2,3.5,4.5
7,4,112,4,5,0.45,2065.101748474661,4.901308852292349,2,3.5,4.5
7,4,112,3,6,0.45,2132.7237989717582,5.363701823000306,2,3.5,4.5
7,4,112,1,7,0.45,2040.5771627469155,4.722451780793209,2,3.5,4.5
7,4,112,10,8,0.45,2059.4132450497373,4.289222713008367,2,3.5,4.5
7,4,112,12,9,0.45,2111.0223949913957,4.581860262971978,2,3.5,4.5
7,4,112,15,10,0.45,2056.6178472554493,4.490511141072278,2,3.5,4.5
7,4,112,17,11,0.45,1992.4801213857004,4.35619913687624,2,3.5,4.5
7,4,112,16,12,0.45,2020.59064891988,4.279432948525046,2,3.5,4.5
7,4,112,14,13,0.45,2001.1578396537911,4.317924325765779,2,3.5,4.5
7,4,112,13,14,0.45,2045.533259569837,4.332249540107461,2,3.5,4.5
7,4,112,27,20,0.45,2187.763281062537,5.22648393504818,2,3.5,4.5
7,4,112,25,21,0.45,2079.228312694672,4.74922374973778,2,3.5,4.5
7,4,112,20,23,0.45,1958.023999295463,4.492012801837348,2,3.5,4.5
7,4,112,21,24,0.45,2097.873069829154,4.592254748874248,2,3.5,4.5
7,4,112,23,25,0.45,2154.476517051627,4.725955641395571,2,3.5,4.5
7,4,112,24,26,0.45,2209.5029789575533,4.969178073811775,2,3.5,4.5
7,4,112,26,27,0.45,2146.0420017817733,4.7974067347633484,2,3.5,4.5
7,4,112,37,28,0.45,2096.870970870459,4.388871871151938,2,3.5,4.5
7,4,112,35,29,0.45,2144.773111498453,4.736000785724663,2,3.5,4.5
7,4,112,32,30,0.45,2090.7860029883454,4.535734468462645,2,3.5,4.5
7,4,112,30,31,0.45,2041.8781733076053,4.338358396482769,2,3.5,4.5
7,4,112,31,32,0.45,2065.2649012289553,4.958264664288878,2,3.5,4.5
7,4,112,34,34,0.45,2223.7819701232092,5.0452155507101,2,3.5,4.5
7,4,112,36,35,0.45,2220.5968922304924,5.352363819285977,2,3.5,4.5
7,4,112,47,36,0.45,2129.388524154341,5.289461932826796,2,3.5,4.5
7,4,112,45,37,0.45,2084.814590522969,5.120723312237373,2,3.5,4.5
7,4,112,42,38,0.45,1860.3904689158803,3.4132224306276626,2,3.5,4.5
7,4,112,40,39,0.45,2098.506592889592,5.05381780403159,2,3.5,4.5
7,4,113,0,16,0.45,2616.004209311682,3.4928685587421824,2,3.5,4.5
7,4,113,2,17,0.45,2890.682224656165,3.344721617386294,2,3.5,4.5
7,4,112,6,4,0.5,2098.346210156737,4.672010995132961,3,4.0,7.0
7,4,112,4,5,0.5,2106.541098775012,4.879737207643249,3,4.0,7.0
7,4,112,3,6,0.5,2133.729879151103,4.79929621411336,3,4.0,7.0
7,4,112,10,8,0.5,2115.1427126402027,4.296858222549353,3,4.0,7.0
7,4,112,12,9,0.5,2122.0252989495725,4.346697438578723,3,4.0,7.0
7,4,112,15,10,0.5,2158.063444380883,4.292961773333475,3,4.0,7.0
7,4,112,16,12,0.5,2181.9972606218553,3.2716688630281108,3,4.0,7.0
7,4,112,14,13,0.5,2003.1004081524268,4.022369503527024,3,4.0,7.0
7,4,112,13,14,0.5,2033.7136878852823,4.281832817504007,3,4.0,7.0
7,4,112,27,20,0.5,2187.918678346117,4.799784493822176,3,4.0,7.0
7,4,112,25,21,0.5,2061.858935148006,4.50029942432975,3,4.0,7.0
7,4,112,20,23,0.5,1941.195180100279,4.37795841574094,3,4.0,7.0
7,4,112,21,24,0.5,2156.9437467009275,4.342626715475092,3,4.0,7.0
7,4,112,23,25,0.5,2171.3628103619344,4.4372112369551235,3,4.0,7.0
7,4,112,24,26,0.5,2251.8405183082477,4.424526690251857,3,4.0,7.0
7,4,112,26,27,0.5,2159.9208862225614,4.533855038981114,3,4.0,7.0
7,4,112,37,28,0.5,2079.681504412678,3.8755448295945536,3,4.0,7.0
7,4,112,35,29,0.5,2089.8011321649315,4.106037040527052,3,4.0,7.0
7,4,112,32,30,0.5,2088.2259078668876,4.380561050268371,3,4.0,7.0
7,4,112,30,31,0.5,2131.8334771300592,4.462677137733525,3,4.0,7.0
7,4,112,31,32,0.5,2052.3645294773687,4.655875029708058,3,4.0,7.0
7,4,112,34,34,0.5,2159.9395970295805,4.788775920216098,3,4.0,7.0
7,4,112,36,35,0.5,2205.6477336102344,5.165308506177323,3,4.0,7.0
7,4,112,47,36,0.5,2150.360610611276,4.9593474391196155,3,4.0,7.0
7,4,112,45,37,0.5,2081.1902078340972,4.791782325726391,3,4.0,7.0
7,4,112,42,38,0.5,1754.668197527791,3.708680914424513,3,4.0,7.0
7,4,112,40,39,0.5,2085.3959587626496,4.840060217083249,3,4.0,7.0
7,4,113,0,16,0.5,2700.144609211974,3.526104256589584,3,4.0,7.0
7,4,113,2,17,0.5,3014.6728236209183,3.070952694699571,3,4.0,7.0
