Run,SiPM,Integrators,VGain,DaphneCh,OfflineCh,RMS
31926,HPK,OFF,2261,10946,89,5.4605530062770615
31926,HPK,OFF,2261,10947,118,5.100555950002267
31927,HPK,OFF,2261,11200,30,5.5102102659693815
31927,HPK,OFF,2261,11201,1,5.326948488194865
31927,HPK,OFF,2261,11202,20,5.650210323522446
31927,HPK,OFF,2261,11203,11,5.274309352813111
31927,HPK,OFF,2261,11204,21,5.371761368553904
31927,HPK,OFF,2261,11205,10,5.441704188333053
31927,HPK,OFF,2261,11206,31,5.407228086613661
31927,HPK,OFF,2261,11207,0,5.7318660651294335
31927,HPK,OFF,2261,11210,32,5.012188035392166
31927,HPK,OFF,2261,11211,3,5.017919200971133
31927,HPK,OFF,2261,11212,22,5.054079840935971
31927,HPK,OFF,2261,11213,13,5.176915313074328
31927,HPK,OFF,2261,11214,23,4.964074293905786
31927,HPK,OFF,2261,11215,12,5.21579553829703
31927,HPK,OFF,2261,11216,33,4.9648275723653645
31927,HPK,OFF,2261,11217,2,5.077759162166928
31927,HPK,OFF,2261,11220,5,5.524572751141231
31927,HPK,OFF,2261,11221,36,5.434533259374695
31927,HPK,OFF,2261,11222,15,5.9960072424513795
31927,HPK,OFF,2261,11223,26,5.523593303616621
31927,HPK,OFF,2261,11224,16,5.436050664170059
31927,HPK,OFF,2261,11225,25,5.501468913224125
31927,HPK,OFF,2261,11226,6,5.3922007503584855
31927,HPK,OFF,2261,11227,35,5.597290135047833
31927,HPK,OFF,2261,11230,7,5.548252522821163
31927,HPK,OFF,2261,11231,38,5.521895282094573
31927,HPK,OFF,2261,11232,17,5.53792492730099
31927,HPK,OFF,2261,11233,28,5.686877582164159
31927,HPK,OFF,2261,11234,18,5.581797275582425
31927,HPK,OFF,2261,11235,27,5.317683187065064
31927,HPK,OFF,2261,11236,8,5.386715632901936
31927,HPK,OFF,2261,11237,37,5.145411350213703
31927,HPK,OFF,2261,11240,9,5.66688806074562
31927,HPK,OFF,2261,11242,19,5.965518039954283
31927,HPK,OFF,2261,11245,29,5.519289986284583
31927,HPK,OFF,2261,11247,39,5.429652552688195
31927,FBK,OFF,2261,11100,72,5.1863486474572795
31927,FBK,OFF,2261,11101,70,5.72990078806798
31927,FBK,OFF,2261,11102,62,5.045749591549403
31927,FBK,OFF,2261,11103,60,6.217820303976878
31927,FBK,OFF,2261,11104,50,5.436486517165046
31927,FBK,OFF,2261,11105,52,5.395027923426738
31927,FBK,OFF,2261,11106,40,5.2647440495615045
31927,FBK,OFF,2261,11107,42,5.293185340916312
31927,FBK,OFF,2261,11110,76,5.329125103095697
31927,FBK,OFF,2261,11111,45,4.952296797763721
31927,FBK,OFF,2261,11112,66,5.288928850714534
31927,FBK,OFF,2261,11113,55,4.920282579473825
31927,FBK,OFF,2261,11114,65,5.058523538249807
31927,FBK,OFF,2261,11115,56,5.342971208990178
31927,FBK,OFF,2261,11116,75,5.227581722531536
31927,FBK,OFF,2261,11117,46,5.443992067934069
31927,FBK,OFF,2261,11120,49,5.215703513680489
31927,FBK,OFF,2261,11121,47,5.322201449038381
31927,FBK,OFF,2261,11122,59,5.139791918172096
31927,FBK,OFF,2261,11123,57,5.332403183202344
31927,FBK,OFF,2261,11124,67,5.367880970225875
31927,FBK,OFF,2261,11125,69,5.150345162739908
31927,FBK,OFF,2261,11126,77,5.323605773755528
31927,FBK,OFF,2261,11127,79,5.176500532122758
31927,HPK,OFF,2261,11130,43,5.112784710110797
31927,HPK,OFF,2261,11131,41,5.392358230724543
31927,HPK,OFF,2261,11132,53,5.339551377606439
31927,HPK,OFF,2261,11133,51,5.468273149747234
31927,HPK,OFF,2261,11134,61,5.040269808374465
31927,HPK,OFF,2261,11135,63,5.293129824630075
31927,HPK,OFF,2261,11136,71,5.233326383917138
31927,HPK,OFF,2261,11137,73,5.103230617390539
31927,HPK,OFF,2261,11140,78,5.527460816548435
31927,HPK,OFF,2261,11141,74,5.280601295014963
31927,HPK,OFF,2261,11142,68,5.446451588666798
31927,HPK,OFF,2261,11143,64,5.623280996878193
31927,HPK,OFF,2261,11144,54,5.137940126626026
31927,HPK,OFF,2261,11145,58,5.389361999681234
31927,HPK,OFF,2261,11146,44,5.510652630861348
31927,HPK,OFF,2261,11147,48,5.466130945086315
31928,FBK,OFF,2128,10400,120,6.628682661431661
31928,FBK,OFF,2128,10401,151,6.113925799421726
31928,FBK,OFF,2128,10402,130,6.029177170474516
31928,FBK,OFF,2128,10403,141,6.208221247006464
31928,FBK,OFF,2128,10404,131,6.040588656853939
31928,FBK,OFF,2128,10405,140,5.978080805368664
31928,FBK,OFF,2128,10406,121,6.212746395221425
31928,FBK,OFF,2128,10407,150,6.34919909029031
31928,FBK,OFF,2128,10411,155,5.723567465631155
31928,FBK,OFF,2128,10412,134,6.068706673592732
31928,FBK,OFF,2128,10413,145,5.705232783512395
31928,FBK,OFF,2128,10414,135,5.956174635510515
31928,FBK,OFF,2128,10415,144,5.914013042524566
31928,FBK,OFF,2128,10416,125,5.897711917047833
31928,FBK,OFF,2128,10420,157,6.437836893956974
31928,FBK,OFF,2128,10421,159,6.408856182847891
31928,FBK,OFF,2128,10422,147,6.853333260597347
31928,FBK,OFF,2128,10423,149,6.504317875579951
31928,FBK,OFF,2128,10424,139,6.636268887280594
31928,FBK,OFF,2128,10425,137,6.39288594982865
31928,FBK,OFF,2128,10426,129,6.7068981107687895
31928,FBK,OFF,2128,10427,127,6.698546949995512
31928,HPK,OFF,2128,10430,122,6.592872286374549
31928,HPK,OFF,2128,10431,153,6.733322472165083
31928,HPK,OFF,2128,10432,132,6.767835029604147
31928,HPK,OFF,2128,10433,143,7.191618942749647
31928,HPK,OFF,2128,10434,133,6.734851676473914
31928,HPK,OFF,2128,10435,142,6.579702162943924
31928,HPK,OFF,2128,10436,123,6.98064034579804
31928,HPK,OFF,2128,10437,152,6.407411656992042
31928,HPK,OFF,2128,10440,126,6.948239775571629
31928,HPK,OFF,2128,10441,128,6.580125364445276
31928,HPK,OFF,2128,10442,136,6.828773225956553
31928,HPK,OFF,2128,10443,138,6.855864882996699
31928,HPK,OFF,2128,10444,148,6.436234408398743
31928,HPK,OFF,2128,10445,146,6.7794791941026
31928,HPK,OFF,2128,10446,158,6.879917367382619
31928,HPK,OFF,2128,10447,156,6.594022384825119
31928,FBK,OFF,2128,10900,84,5.537688075575737
31928,FBK,OFF,2128,10901,115,5.736187582328095
31928,FBK,OFF,2128,10902,94,5.81622428715489
31928,FBK,OFF,2128,10903,105,5.85238769823787
31928,FBK,OFF,2128,10904,95,5.805381987423278
31928,FBK,OFF,2128,10905,104,5.870117679766875
31928,FBK,OFF,2128,10906,85,6.010294151562086
31928,FBK,OFF,2128,10907,114,5.850960474155855
31928,FBK,OFF,2128,10910,86,6.685620117187731
31928,FBK,OFF,2128,10911,117,5.734212871883943
31928,FBK,OFF,2128,10912,96,6.207301430919068
31928,FBK,OFF,2128,10913,107,6.061577278783574
31928,FBK,OFF,2128,10914,97,5.789688450102157
31928,FBK,OFF,2128,10915,106,6.092385847706693
31928,FBK,OFF,2128,10916,87,6.609069785916086
31928,FBK,OFF,2128,10917,116,6.173096165270695
31928,HPK,OFF,2128,10920,80,5.809157790450375
31928,HPK,OFF,2128,10921,111,6.3636961396488125
31928,HPK,OFF,2128,10922,90,5.918587726960657
31928,HPK,OFF,2128,10923,101,6.326960103909316
31928,HPK,OFF,2128,10924,91,6.553191048803003
31928,HPK,OFF,2128,10925,100,5.8974233798076945
31928,HPK,OFF,2128,10926,81,5.736664557927988
31928,HPK,OFF,2128,10927,110,5.774940542781535
31928,HPK,OFF,2128,10930,82,6.595324284535747
31928,HPK,OFF,2128,10931,113,6.451236984254778
31928,HPK,OFF,2128,10932,92,6.723095750654315
31928,HPK,OFF,2128,10933,103,7.065834712595
31928,HPK,OFF,2128,10934,93,6.844902903585545
31928,HPK,OFF,2128,10935,102,6.773212227620623
31928,HPK,OFF,2128,10936,83,6.7694679364185175
31928,HPK,OFF,2128,10937,112,6.299124645625057
31928,HPK,OFF,2128,10940,88,6.862163292255918
31928,HPK,OFF,2128,10941,119,6.528680250881777
31928,HPK,OFF,2128,10942,98,6.573498058963898
31928,HPK,OFF,2128,10943,109,6.517071406473568
31928,HPK,OFF,2128,10944,99,6.668855614093351
31928,HPK,OFF,2128,10945,108,6.443329702585241
31928,HPK,OFF,2128,10946,89,6.878544608814061
31928,HPK,OFF,2128,10947,118,6.288244816670551
31929,HPK,OFF,2128,11200,30,6.76342262795449
31929,HPK,OFF,2128,11201,1,6.668305009252916
31929,HPK,OFF,2128,11202,20,7.00798540152966
31929,HPK,OFF,2128,11203,11,6.682040673890451
31929,HPK,OFF,2128,11204,21,6.618423807563677
31929,HPK,OFF,2128,11205,10,6.891702330436099
31929,HPK,OFF,2128,11206,31,6.741894516563363
31929,HPK,OFF,2128,11207,0,7.260314188582522
31929,HPK,OFF,2128,11210,32,6.281949075233944
31929,HPK,OFF,2128,11211,3,6.380822991814205
31929,HPK,OFF,2128,11212,22,6.290279784389643
31929,HPK,OFF,2128,11213,13,6.5283459780075805
31929,HPK,OFF,2128,11214,23,6.227214824776014
31929,HPK,OFF,2128,11215,12,6.641991742236086
31929,HPK,OFF,2128,11216,33,6.317367070413966
31929,HPK,OFF,2128,11217,2,6.400809578291961
31929,HPK,OFF,2128,11220,5,6.886296327716469
31929,HPK,OFF,2128,11221,36,6.77381694133268
31929,HPK,OFF,2128,11222,15,7.49052062840712
31929,HPK,OFF,2128,11223,26,6.8831941702178545
31929,HPK,OFF,2128,11224,16,6.841583055389469
31929,HPK,OFF,2128,11225,25,6.92338898610755
31929,HPK,OFF,2128,11226,6,6.852950297518176
31929,HPK,OFF,2128,11227,35,7.000204079257075
31929,HPK,OFF,2128,11230,7,6.895579474922733
31929,HPK,OFF,2128,11231,38,6.854967870533144
31929,HPK,OFF,2128,11232,17,6.8037240913988315
31929,HPK,OFF,2128,11233,28,7.097598635464265
31929,HPK,OFF,2128,11234,18,6.859110420916393
31929,HPK,OFF,2128,11235,27,6.657334450220209
31929,HPK,OFF,2128,11236,8,6.7444315447743355
31929,HPK,OFF,2128,11237,37,6.369726909236339
31929,HPK,OFF,2128,11240,9,7.033384031343041
31929,HPK,OFF,2128,11242,19,7.501839692566005
31929,HPK,OFF,2128,11245,29,6.9281910466817305
31929,HPK,OFF,2128,11247,39,6.723349996261854
31929,FBK,OFF,2128,11100,72,6.341039788252227
31929,FBK,OFF,2128,11101,70,7.161106205209303
31929,FBK,OFF,2128,11102,62,6.187744376401425
31929,FBK,OFF,2128,11103,60,7.726207624433431
31929,FBK,OFF,2128,11104,50,6.714718150981792
31929,FBK,OFF,2128,11105,52,6.663652713639302
31929,FBK,OFF,2128,11106,40,6.52120809724503
31929,FBK,OFF,2128,11107,42,6.291209917476595
31929,FBK,OFF,2128,11110,76,6.700193805882632
31929,FBK,OFF,2128,11111,45,6.13983619651369
31929,FBK,OFF,2128,11112,66,6.740742148416422
31929,FBK,OFF,2128,11113,55,6.156794305992279
31929,FBK,OFF,2128,11114,65,6.4384037598435695
31929,FBK,OFF,2128,11115,56,6.674390789138625
31929,FBK,OFF,2128,11116,75,6.530647161424111
31929,FBK,OFF,2128,11117,46,6.726375404836934
31929,FBK,OFF,2128,11120,49,6.519021219626334
31929,FBK,OFF,2128,11121,47,6.6126651542739605
31929,FBK,OFF,2128,11122,59,6.412404163327497
31929,FBK,OFF,2128,11123,57,6.535178731511616
31929,FBK,OFF,2128,11124,67,6.686499100673189
31929,FBK,OFF,2128,11125,69,6.283773703041443
31929,FBK,OFF,2128,11126,77,6.625242396955061
31929,FBK,OFF,2128,11127,79,6.374094107741082
31929,HPK,OFF,2128,11130,43,6.354793119246409
31929,HPK,OFF,2128,11131,41,6.6125044186837245
31929,HPK,OFF,2128,11132,53,6.676290290750326
31929,HPK,OFF,2128,11133,51,6.807516594580141
31929,HPK,OFF,2128,11134,61,6.271484072843842
31929,HPK,OFF,2128,11135,63,6.654169151812325
31929,HPK,OFF,2128,11136,71,6.42398126905165
31929,HPK,OFF,2128,11137,73,6.307075464175811
31929,HPK,OFF,2128,11140,78,6.9520583514019325
31929,HPK,OFF,2128,11141,74,6.6730415166624955
31929,HPK,OFF,2128,11142,68,6.897226932845595
31929,HPK,OFF,2128,11143,64,7.116076010933259
31929,HPK,OFF,2128,11144,54,6.506594678475661
31929,HPK,OFF,2128,11145,58,6.885305357978209
31929,HPK,OFF,2128,11146,44,6.66275077420997
31929,HPK,OFF,2128,11147,48,6.780922010239706
31930,FBK,OFF,1995,10400,120,7.9754133784008525
31930,FBK,OFF,1995,10401,151,7.329289944289994
31930,FBK,OFF,1995,10402,130,7.281777333130219
31930,FBK,OFF,1995,10403,141,7.42350134873834
31930,FBK,OFF,1995,10404,131,7.353202835636912
31930,FBK,OFF,1995,10405,140,7.19773007773704
31930,FBK,OFF,1995,10406,121,7.548839325132687
31930,FBK,OFF,1995,10407,150,7.580379104764403
31930,FBK,OFF,1995,10412,134,7.3547692634768955
31930,FBK,OFF,1995,10413,145,6.816054508437317
31930,FBK,OFF,1995,10414,135,7.107760041550019
31930,FBK,OFF,1995,10415,144,7.107961329627091
31930,FBK,OFF,1995,10416,125,7.118164819070332
31930,FBK,OFF,1995,10420,157,7.557686097285805
31930,FBK,OFF,1995,10421,159,7.581157358390759
31930,FBK,OFF,1995,10422,147,7.99845499798322
31930,FBK,OFF,1995,10423,149,7.7088648318307476
31930,FBK,OFF,1995,10424,139,7.854078116109183
31930,FBK,OFF,1995,10425,137,7.621737140403424
31930,FBK,OFF,1995,10426,129,7.68774686592684
31930,FBK,OFF,1995,10427,127,7.732069740538508
31930,HPK,OFF,1995,10430,122,7.851031313729797
31930,HPK,OFF,1995,10431,153,8.022219783702573
31930,HPK,OFF,1995,10432,132,8.053938613399774
31930,HPK,OFF,1995,10433,143,8.483286104962886
31930,HPK,OFF,1995,10434,133,8.145992350140443
31930,HPK,OFF,1995,10435,142,7.745977647451235
31930,HPK,OFF,1995,10436,123,8.307380352212725
31930,HPK,OFF,1995,10437,152,7.665890751120787
31930,HPK,OFF,1995,10440,126,8.313641073898442
31930,HPK,OFF,1995,10441,128,7.876449656849574
31930,HPK,OFF,1995,10442,136,8.383452055432148
31930,HPK,OFF,1995,10443,138,8.07022234424414
31930,HPK,OFF,1995,10444,148,7.521267572667606
31930,HPK,OFF,1995,10445,146,8.010636568355663
31930,HPK,OFF,1995,10446,158,8.162877367365793
31930,HPK,OFF,1995,10447,156,7.823430035476246
31930,FBK,OFF,1995,10900,84,6.5415195549940695
31930,FBK,OFF,1995,10901,115,6.8851707363006565
31930,FBK,OFF,1995,10902,94,6.907372755813778
31930,FBK,OFF,1995,10903,105,7.0807903651296815
31930,FBK,OFF,1995,10904,95,7.0161121252460426
31930,FBK,OFF,1995,10905,104,7.230273472489715
31930,FBK,OFF,1995,10906,85,7.275141746486895
31930,FBK,OFF,1995,10907,114,7.0635416613341855
31930,FBK,OFF,1995,10910,86,8.124050658504887
31930,FBK,OFF,1995,10911,117,6.903645298286303
31930,FBK,OFF,1995,10912,96,7.546060443407876
31930,FBK,OFF,1995,10913,107,7.3826849290364285
31930,FBK,OFF,1995,10914,97,7.0595501828148555
31930,FBK,OFF,1995,10915,106,7.4608537939455415
31930,FBK,OFF,1995,10916,87,7.70709536213809
31930,FBK,OFF,1995,10917,116,7.4676955887593435
31930,HPK,OFF,1995,10920,80,7.023495372207364
31930,HPK,OFF,1995,10921,111,7.674808870802908
31930,HPK,OFF,1995,10922,90,7.436784998159006
31930,HPK,OFF,1995,10923,101,7.692150423023045
31930,HPK,OFF,1995,10924,91,7.959647131359115
31930,HPK,OFF,1995,10925,100,7.109419381964426
31930,HPK,OFF,1995,10926,81,6.925139594577038
31930,HPK,OFF,1995,10927,110,7.0684426533894795
31930,HPK,OFF,1995,10930,82,7.942133272743052
31930,HPK,OFF,1995,10931,113,7.644832293736736
31930,HPK,OFF,1995,10932,92,7.827957191525283
31930,HPK,OFF,1995,10933,103,8.288668144348382
31930,HPK,OFF,1995,10934,93,8.047279120940518
31930,HPK,OFF,1995,10935,102,7.954045616213695
31930,HPK,OFF,1995,10936,83,8.007274820593196
31930,HPK,OFF,1995,10937,112,7.3649120834356605
31930,HPK,OFF,1995,10940,88,7.761252852468432
31930,HPK,OFF,1995,10941,119,7.622967451731696
31930,HPK,OFF,1995,10942,98,8.028672380501543
31930,HPK,OFF,1995,10943,109,7.562776547620235
31930,HPK,OFF,1995,10944,99,7.822499979416914
31930,HPK,OFF,1995,10945,108,7.712596858794348
31930,HPK,OFF,1995,10946,89,7.948388227374529
31930,HPK,OFF,1995,10947,118,7.619815183476011
31931,HPK,OFF,1995,11200,30,8.01509737464804
31931,HPK,OFF,1995,11201,1,7.923971216117838
31931,HPK,OFF,1995,11202,20,8.381482435544253
31931,HPK,OFF,1995,11203,11,7.8839871998329105
31931,HPK,OFF,1995,11204,21,7.849250128555485
31931,HPK,OFF,1995,11205,10,8.145354755734559
31931,HPK,OFF,1995,11206,31,7.977644416288486
31931,HPK,OFF,1995,11207,0,8.404102292913961
31931,HPK,OFF,1995,11210,32,7.577424369563977
31931,HPK,OFF,1995,11211,3,7.727813288638308
31931,HPK,OFF,1995,11212,22,7.811843685871946
31931,HPK,OFF,1995,11213,13,8.119081840807535
31931,HPK,OFF,1995,11214,23,7.483935264168946
31931,HPK,OFF,1995,11215,12,7.991250198421955
31931,HPK,OFF,1995,11216,33,7.54510456680083
31931,HPK,OFF,1995,11217,2,7.751321552984086
31931,HPK,OFF,1995,11220,5,8.021753436061658
31931,HPK,OFF,1995,11221,36,7.941504448828001
31931,HPK,OFF,1995,11222,15,8.877396124727433
31931,HPK,OFF,1995,11223,26,8.104404194319867
31931,HPK,OFF,1995,11224,16,7.991393528074126
31931,HPK,OFF,1995,11225,25,8.082040731595537
31931,HPK,OFF,1995,11226,6,7.885107473094936
31931,HPK,OFF,1995,11227,35,8.454754774952317
31931,HPK,OFF,1995,11230,7,8.133420676806702
31931,HPK,OFF,1995,11231,38,8.237308495661468
31931,HPK,OFF,1995,11232,17,8.008269572280117
31931,HPK,OFF,1995,11233,28,8.395146123353864
31931,HPK,OFF,1995,11234,18,8.116061090650524
31931,HPK,OFF,1995,11235,27,7.8971389877790505
31931,HPK,OFF,1995,11236,8,7.950202058161923
31931,HPK,OFF,1995,11237,37,7.526978436769731
31931,HPK,OFF,1995,11240,9,8.317350520111871
31931,HPK,OFF,1995,11242,19,8.929050449435236
31931,HPK,OFF,1995,11245,29,8.48445191245119
31931,HPK,OFF,1995,11247,39,8.000366758917234
31931,FBK,OFF,1995,11100,72,7.368296435856651
31931,FBK,OFF,1995,11101,70,8.36860151663998
31931,FBK,OFF,1995,11102,62,7.31045167136332
31931,FBK,OFF,1995,11103,60,9.05850808921602
31931,FBK,OFF,1995,11104,50,7.893041825048162
31931,FBK,OFF,1995,11105,52,7.735466448693386
31931,FBK,OFF,1995,11106,40,7.634577494754584
31931,FBK,OFF,1995,11107,42,7.37041207514906
31931,FBK,OFF,1995,11110,76,7.798925460601802
31931,FBK,OFF,1995,11111,45,7.2229350171765665
31931,FBK,OFF,1995,11112,66,7.800189314697372
31931,FBK,OFF,1995,11113,55,7.247153254994527
31931,FBK,OFF,1995,11114,65,7.379411038639963
31931,FBK,OFF,1995,11115,56,7.84291769542448
31931,FBK,OFF,1995,11116,75,7.650454422771055
31931,FBK,OFF,1995,11117,46,7.9610947690962615
31931,FBK,OFF,1995,11120,49,7.545687615571395
31931,FBK,OFF,1995,11121,47,7.725044064033274
31931,FBK,OFF,1995,11122,59,7.6490474645388415
31931,FBK,OFF,1995,11123,57,7.647811878871267
31931,FBK,OFF,1995,11124,67,7.800258650847555
31931,FBK,OFF,1995,11125,69,7.345168030250799
31931,FBK,OFF,1995,11126,77,7.869421208654574
31931,FBK,OFF,1995,11127,79,7.420676275693045
31931,HPK,OFF,1995,11130,43,7.849802618305155
31931,HPK,OFF,1995,11131,41,8.128724231300467
31931,HPK,OFF,1995,11132,53,8.197878770941495
31931,HPK,OFF,1995,11133,51,8.303033469707723
31931,HPK,OFF,1995,11134,61,7.647417129515702
31931,HPK,OFF,1995,11135,63,8.184737583889058
31931,HPK,OFF,1995,11136,71,7.96456854260634
31931,HPK,OFF,1995,11137,73,7.7641427012629824
31931,HPK,OFF,1995,11140,78,8.546355687261258
31931,HPK,OFF,1995,11141,74,7.884223721098363
31931,HPK,OFF,1995,11142,68,8.217185981064034
31931,HPK,OFF,1995,11143,64,8.45826261285413
31931,HPK,OFF,1995,11144,54,7.752084975818316
31931,HPK,OFF,1995,11145,58,8.105610684710305
31931,HPK,OFF,1995,11146,44,8.015111926523135
31931,HPK,OFF,1995,11147,48,8.105116549232886
31932,FBK,OFF,1862,10400,120,9.522787058163683
31932,FBK,OFF,1862,10401,151,8.689059385099739
31932,FBK,OFF,1862,10402,130,8.658138440416172
31932,FBK,OFF,1862,10403,141,8.886764178894143
31932,FBK,OFF,1862,10404,131,8.681905909585696
31932,FBK,OFF,1862,10405,140,8.547990622096432
31932,FBK,OFF,1862,10406,121,8.837296517451014
31932,FBK,OFF,1862,10407,150,8.81085130868425
31932,FBK,OFF,1862,10411,155,8.04496282654617
31932,FBK,OFF,1862,10412,134,8.613282038033622
31932,FBK,OFF,1862,10413,145,8.113944274081136
31932,FBK,OFF,1862,10414,135,8.519151323699585
31932,FBK,OFF,1862,10415,144,8.451436854970575
31932,FBK,OFF,1862,10416,125,8.42280283776094
31932,FBK,OFF,1862,10420,157,9.090713173385998
31932,FBK,OFF,1862,10421,159,9.056005973130022
31932,FBK,OFF,1862,10422,147,9.690482419723557
31932,FBK,OFF,1862,10423,149,9.275047244720941
31932,FBK,OFF,1862,10424,139,9.600497992512551
31932,FBK,OFF,1862,10425,137,9.171017724051822
31932,FBK,OFF,1862,10426,129,9.00821102123108
31932,FBK,OFF,1862,10427,127,9.630817915114314
31932,HPK,OFF,1862,10430,122,9.572077446390175
31932,HPK,OFF,1862,10431,153,9.593645107213597
31932,HPK,OFF,1862,10432,132,9.70077516803264
31932,HPK,OFF,1862,10433,143,10.221800371906106
31932,HPK,OFF,1862,10434,133,9.641046457665595
31932,HPK,OFF,1862,10435,142,9.27432254551996
31932,HPK,OFF,1862,10436,123,9.918820021347258
31932,HPK,OFF,1862,10437,152,9.455945718116226
31932,HPK,OFF,1862,10440,126,9.825978801736294
31932,HPK,OFF,1862,10441,128,9.420847202499107
31932,HPK,OFF,1862,10442,136,9.763737767098894
31932,HPK,OFF,1862,10443,138,9.672628973824493
31932,HPK,OFF,1862,10444,148,9.040306175916827
31932,HPK,OFF,1862,10445,146,9.618687397270238
31932,HPK,OFF,1862,10446,158,9.763710308235366
31932,HPK,OFF,1862,10447,156,9.460436250040427
31932,FBK,OFF,1862,10900,84,7.766120065016096
31932,FBK,OFF,1862,10901,115,8.121533355908332
31932,FBK,OFF,1862,10902,94,8.000640359770248
31932,FBK,OFF,1862,10903,105,8.300893563078263
31932,FBK,OFF,1862,10904,95,8.283323646203094
31932,FBK,OFF,1862,10905,104,8.30701850498901
31932,FBK,OFF,1862,10906,85,8.5646709575575
31932,FBK,OFF,1862,10907,114,8.574469267652532
31932,FBK,OFF,1862,10910,86,9.860616243161674
31932,FBK,OFF,1862,10911,117,8.189540166701104
31932,FBK,OFF,1862,10912,96,9.02828321355949
31932,FBK,OFF,1862,10913,107,8.71655092561434
31932,FBK,OFF,1862,10914,97,8.427273604956296
31932,FBK,OFF,1862,10915,106,8.743588793050062
31932,FBK,OFF,1862,10916,87,9.277383708424585
31932,FBK,OFF,1862,10917,116,8.9112237389006
31932,HPK,OFF,1862,10920,80,8.292861443591836
31932,HPK,OFF,1862,10921,111,9.108677636847805
31932,HPK,OFF,1862,10922,90,8.364852047341056
31932,HPK,OFF,1862,10923,101,9.09523131319042
31932,HPK,OFF,1862,10924,91,9.40313431310175
31932,HPK,OFF,1862,10925,100,8.349114058908421
31932,HPK,OFF,1862,10926,81,8.22538293446187
31932,HPK,OFF,1862,10927,110,8.363871521815549
31932,HPK,OFF,1862,10930,82,9.467715660916577
31932,HPK,OFF,1862,10931,113,9.276306102807492
31932,HPK,OFF,1862,10932,92,9.626655643490217
31932,HPK,OFF,1862,10933,103,10.131899640649166
31932,HPK,OFF,1862,10934,93,9.816255730376621
31932,HPK,OFF,1862,10935,102,9.686631621213577
31932,HPK,OFF,1862,10936,83,9.795860866084166
31932,HPK,OFF,1862,10937,112,9.065207729220152
31932,HPK,OFF,1862,10940,88,9.226495463054311
31932,HPK,OFF,1862,10941,119,9.244516189144004
31932,HPK,OFF,1862,10942,98,9.274864673991162
31932,HPK,OFF,1862,10943,109,9.108166018847884
31932,HPK,OFF,1862,10944,99,9.405989630859173
31932,HPK,OFF,1862,10945,108,9.177489582458382
31932,HPK,OFF,1862,10946,89,9.63560630596025
31932,HPK,OFF,1862,10947,118,8.858257672830243
31933,HPK,OFF,1862,11200,30,9.674875080175953
31933,HPK,OFF,1862,11201,1,9.504653665454631
31933,HPK,OFF,1862,11202,20,10.084750808114075
31933,HPK,OFF,1862,11203,11,9.51283395008267
31933,HPK,OFF,1862,11204,21,9.513037260738251
31933,HPK,OFF,1862,11205,10,9.81714130034914
31933,HPK,OFF,1862,11206,31,9.550789347027042
31933,HPK,OFF,1862,11207,0,10.530558696602442
31933,HPK,OFF,1862,11210,32,9.288091725452254
31933,HPK,OFF,1862,11211,3,9.084844160482803
31933,HPK,OFF,1862,11212,22,9.06582965842157
31933,HPK,OFF,1862,11213,13,9.417986608675596
31933,HPK,OFF,1862,11214,23,9.057440807161175
31933,HPK,OFF,1862,11215,12,9.416924167566009
31933,HPK,OFF,1862,11216,33,8.982568018146639
31933,HPK,OFF,1862,11217,2,9.231871268171524
31933,HPK,OFF,1862,11220,5,9.81847588106902
31933,HPK,OFF,1862,11221,36,9.555966308771218
31933,HPK,OFF,1862,11222,15,10.59249721711042
31933,HPK,OFF,1862,11223,26,9.722425458365558
31933,HPK,OFF,1862,11224,16,9.739338224718223
31933,HPK,OFF,1862,11225,25,9.687655284726443
31933,HPK,OFF,1862,11226,6,9.586385923159222
31933,HPK,OFF,1862,11227,35,9.9041592150549
31933,HPK,OFF,1862,11230,7,9.741564563854759
31933,HPK,OFF,1862,11231,38,9.730114928556468
31933,HPK,OFF,1862,11232,17,9.645103407366053
31933,HPK,OFF,1862,11233,28,10.095217179519505
31933,HPK,OFF,1862,11234,18,9.855575276820081
31933,HPK,OFF,1862,11235,27,9.566343886779695
31933,HPK,OFF,1862,11236,8,9.644337176214279
31933,HPK,OFF,1862,11237,37,9.038278118801822
31933,HPK,OFF,1862,11240,9,9.984276375430872
31933,HPK,OFF,1862,11242,19,10.672386855400275
31933,HPK,OFF,1862,11245,29,9.775328258350207
31933,HPK,OFF,1862,11247,39,9.731718697760964
31933,FBK,OFF,1862,11100,72,8.978636512700636
31933,FBK,OFF,1862,11101,70,10.195662910182076
31933,FBK,OFF,1862,11102,62,8.934870369330508
31933,FBK,OFF,1862,11103,60,11.026880893899547
31933,FBK,OFF,1862,11104,50,9.611721517310505
31933,FBK,OFF,1862,11105,52,9.564491715438049
31933,FBK,OFF,1862,11106,40,9.30490149687124
31933,FBK,OFF,1862,11107,42,9.047369761965358
31933,FBK,OFF,1862,11110,76,9.322313209815498
31933,FBK,OFF,1862,11111,45,8.566431232643497
31933,FBK,OFF,1862,11112,66,9.732957032089603
31933,FBK,OFF,1862,11113,55,8.710565957931857
31933,FBK,OFF,1862,11114,65,8.851412329042263
31933,FBK,OFF,1862,11115,56,9.421898740705506
31933,FBK,OFF,1862,11116,75,9.172632112713464
31933,FBK,OFF,1862,11117,46,9.596291908171093
